n_periods,n_nonzero,adi,zero_share,cv2,spike_ratio,seasonal_strength,intermittency_sub,cv2_sub,spike_sub,score,risk_band,scorable,seasonal_exempt,orig_score
36,32,1.125,0.1111111111111111,1.4197559674193532,13.215464869386775,0.1523348082822591,0.0,1.0,1.0,0.6,medium,True,False,0.5277777777777778
36,11,3.272727272727273,0.6944444444444444,0.3349154377497678,2.089399303110057,0.129407967695634,0.41724941724941733,0.11322058366635705,1.0,0.4565269711829919,medium,True,False,0.5623631899094079
36,5,7.2,0.8611111111111112,0.11847979324773374,1.0,0.23646851256175072,1.0,0.0,0.0,0.4,medium,True,False,0.5037615070097099
36,7,5.142857142857143,0.8055555555555556,0.41284489504580396,3.00300296430183,0.23463775070322235,0.816849816849817,0.2171265267277386,1.0,0.6527342110946353,medium,True,False,0.7449963722693211
36,36,1.0,0.0,0.4952005186945884,2.785425295774964,0.1612735704174545,0.0,0.3269340249261179,1.0,0.36442690872414124,medium,True,False,0.5
36,15,2.4,0.5833333333333334,0.948228446567896,6.024096614824089,0.2674759515449171,0.23076923076923075,0.9309712620905279,1.0,0.668147634039377,high,True,False,0.7035256410256411
36,3,12.0,0.9166666666666666,0.7777777777777778,2.8,0.29462365591397843,1.0,0.7037037037037037,1.0,0.8962962962962964,high,True,False,0.9791666666666666
36,1,36.0,0.9722222222222222,,,0.3142857142857143,,,,,manual_review,False,False,0.4930555555555556
36,15,2.4,0.5833333333333334,0.26396158484265103,1.7457373595191474,0.21677986723746345,0.23076923076923075,0.01861544645686804,0.7457373595191474,0.285257438447383,low,True,False,0.4680689585700692
36,30,1.2,0.16666666666666666,0.5150538602014811,1.7816449737998408,0.10394765501351633,0.0,0.35340514693530817,0.7816449737998408,0.31910304487731805,low,True,False,0.5416666666666667
36,10,3.6,0.7222222222222222,0.6137590449032415,2.850600118614371,0.18804508128775055,0.4871794871794873,0.48501205987098867,1.0,0.614626015826641,medium,True,False,0.8023504273504274
36,2,18.0,0.9444444444444444,,,0.3023255813953485,,,,,manual_review,False,False,0.8611111111111112
36,3,12.0,0.9166666666666666,0.18749999999999997,1.9,0.28000000000000014,1.0,0.0,0.8999999999999999,0.625,medium,True,False,0.6041666666666666
36,4,9.0,0.8888888888888888,0.8995482472297305,2.9617788762608113,0.5646491573461427,1.0,0.8660643296396406,1.0,0.9531225153738743,high,True,False,0.9722222222222222
36,8,4.5,0.7777777777777778,0.38732189647500953,2.446906730839349,0.20066546118093542,0.6794871794871795,0.18309586196667937,1.0,0.5858784234832096,medium,True,False,0.7573598814777076
36,1,36.0,0.9722222222222222,,,0.31428571428571417,,,,,manual_review,False,False,0.4930555555555556
36,36,1.0,0.0,0.13218436320276566,1.6506410256410255,0.5321130732970893,0.0,0.0,0.6506410256410255,0.1626602564102564,low,True,False,0.20805545805545805
36,1,36.0,0.9722222222222222,,,0.3142857142857143,,,,,manual_review,False,False,0.4930555555555556
36,3,12.0,0.9166666666666666,0.6758456654445721,1.433560608635731,0.2926996890092156,1.0,0.5677942205927629,0.4335606086357311,0.7071181293663997,high,True,False,0.9108716705691331
36,19,1.894736842105263,0.4722222222222222,1.9253512082639905,9.399999999999991,0.23985777667332708,0.12280701754385961,1.0,1.0,0.6491228070175439,medium,True,False,0.6487573099415205
36,2,18.0,0.9444444444444444,,,0.3087741226756102,,,,,manual_review,False,False,0.923798801276413
36,15,2.4,0.5833333333333334,0.18330928734235122,1.4127713026849595,0.06436586567833402,0.23076923076923075,0.0,0.41277130268495954,0.1955005179789322,low,True,False,0.3388085153801879
36,1,36.0,0.9722222222222222,,,0.3142857142857144,,,,,manual_review,False,False,0.4930555555555556
36,6,6.0,0.8333333333333334,0.22996771393448215,1.1245000064373016,0.23880244740903445,1.0,0.0,0.12450000643730164,0.43112500160932543,medium,True,False,0.5702952563579129
36,6,6.0,0.8333333333333334,0.6513483871478514,2.2951553414498513,0.25259123531752814,1.0,0.5351311828638018,1.0,0.8372959140023306,high,True,False,0.9583333333333334
36,9,4.0,0.75,4.155564103457689,442.8549926757811,0.2959749767546572,0.5726495726495726,1.0,1.0,0.829059829059829,high,True,False,0.8306623931623931
36,1,36.0,0.9722222222222222,,,0.3142857142857144,,,,,manual_review,False,False,0.4930555555555556
36,36,1.0,0.0,0.5305844126931345,2.5084699636833445,0.2929979910896223,0.0,0.37411255025751267,1.0,0.38093939259012943,medium,True,False,0.5
36,18,2.0,0.5,0.6387579382731847,2.9798979728697805,0.2956598160123308,0.14529914529914528,0.5183439176975796,1.0,0.48954002931381096,medium,True,False,0.6613247863247863
36,8,4.5,0.7777777777777778,0.8976052510381584,3.5777623431600043,0.23855990781340253,0.6794871794871795,0.8634736680508778,1.0,0.824010655612679,high,True,False,0.8643162393162394
36,35,1.0285714285714285,0.027777777777777776,0.3825179042809267,2.7654566869811963,0.4614042462926785,0.0,0.17669053904123558,1.0,0.31184168866443246,low,True,False,0.3949839280704097
36,19,1.894736842105263,0.4722222222222222,0.9011666222184701,2.277617860005437,0.18694533614949194,0.12280701754385961,0.8682221629579602,1.0,0.6030005640528299,medium,True,False,0.6487573099415205
36,14,2.5714285714285716,0.6111111111111112,0.8452755146424278,4.556849016462054,0.22145970906845536,0.26739926739926745,0.7937006861899037,1.0,0.6347549471261733,medium,True,False,0.7196275946275946
36,3,12.0,0.9166666666666666,0.0,1.0,0.2727272727272728,1.0,0.0,0.0,0.4,medium,True,False,0.47916666666666663
36,5,7.2,0.8611111111111112,0.9750844497711499,5.220482131577079,0.27691498337986065,1.0,0.9667792663615332,1.0,0.9883727432265366,high,True,False,0.9652777777777778
36,3,12.0,0.9166666666666666,0.246159787672096,1.0,0.2819298048427853,1.0,0.0,0.0,0.4,medium,True,False,0.5507790183235933
36,8,4.5,0.7777777777777778,0.26976211686070833,1.8326305875343814,0.18720462980484376,0.6794871794871795,0.02634948914761111,0.8326305875343814,0.48917483988013105,medium,True,False,0.5766304108890885
36,1,36.0,0.9722222222222222,,,0.31428571428571406,,,,,manual_review,False,False,0.4930555555555556
36,9,4.0,0.75,1.3751036212828858,3.723624242463698,0.24883023758986922,0.5726495726495726,1.0,1.0,0.829059829059829,high,True,False,0.8306623931623931
36,2,18.0,0.9444444444444444,,,0.3123735355630751,,,,,manual_review,False,False,0.9628552971576227
36,36,1.0,0.0,0.057336956323554254,1.4083324000269304,0.38557673045316565,0.0,0.0,0.4083324000269304,0.1020831000067326,low,True,False,0.11101210199261247
36,4,9.0,0.8888888888888888,0.1814215155834186,1.2004801858920744,0.26106277294224356,1.0,0.0,0.2004801858920744,0.4501200464730186,medium,True,False,0.5556667022845878
36,17,2.1176470588235294,0.5277777777777778,0.686404845674571,2.1333333333333333,0.17618017394424124,0.17043740573152338,0.5818731275660948,1.0,0.5218305569407425,medium,True,False,0.6745537958773253
36,5,7.2,0.8611111111111112,0.4012039631006213,1.5765620309526738,0.4956707454921657,1.0,0.2016052841341617,0.5765620309526738,0.6147023571851251,medium,True,False,0.8497478122075947
36,36,1.0,0.0,0.2082224077093612,1.8761684934251834,0.29558867363557095,0.0,0.0,0.8761684934251834,0.21904212335629586,low,True,False,0.25
36,9,4.0,0.75,0.43440315557347065,1.6073904854910712,0.1866372983688268,0.5726495726495726,0.24587087409796085,0.6073904854910712,0.46696225636688315,medium,True,False,0.7330159903906652
36,6,6.0,0.8333333333333334,1.1774645278673734,3.732399845123291,0.46651998811037954,1.0,1.0,1.0,1.0,high,True,False,0.9583333333333334
36,11,3.272727272727273,0.6944444444444444,1.4473184820604401,8.632131771727458,0.23199771143828063,0.41724941724941733,1.0,1.0,0.7668997668997669,high,True,False,0.7779234654234655
36,5,7.2,0.8611111111111112,1.7213368968572818,6.134698748283313,0.29196375332287805,1.0,1.0,1.0,1.0,high,True,False,0.9652777777777778
36,0,36.0,1.0,,,0.0,,,,,manual_review,False,False,
36,36,1.0,0.0,0.4063461811089898,2.3207904854447263,0.16337947489691917,0.0,0.20846157481198638,1.0,0.32296155118419523,low,True,False,0.41286060532186436
36,2,18.0,0.9444444444444444,,,0.29620354576737984,,,,,manual_review,False,False,0.5436966707965354
36,2,18.0,0.9444444444444444,,,0.2957110609480811,,,,,manual_review,False,False,0.5361111111111111
36,3,12.0,0.9166666666666666,1.1211791752269633,2.8896981562130617,0.29994897769077133,1.0,1.0,1.0,1.0,high,True,False,0.9791666666666666
36,36,1.0,0.0,1.155630478075403,3.9398993814959358,0.38529383759073876,0.0,1.0,1.0,0.6,medium,True,False,0.5
36,12,3.0,0.6666666666666666,0.5967502529382914,4.0,0.27031769950851314,0.358974358974359,0.46233367058438857,1.0,0.5554065282942796,medium,True,False,0.7564102564102564
36,23,1.565217391304348,0.3611111111111111,0.7562710867103603,4.027433490753172,0.23913630335493274,0.05239687848383501,0.6750281156138137,1.0,0.5072185918583687,medium,True,False,0.6033769973987365
36,2,18.0,0.9444444444444444,,,0.2941176470588235,,,,,manual_review,False,False,0.4861111111111111
36,1,36.0,0.9722222222222222,,,0.3142857142857143,,,,,manual_review,False,False,0.4930555555555556
36,16,2.25,0.5555555555555556,0.4917088522916652,2.437921986239599,0.17612920883503624,0.1987179487179487,0.3222784697222203,1.0,0.4422846438899566,medium,True,False,0.6885683760683761
36,36,1.0,0.0,0.08437836510836437,1.5684030094451549,0.3657535203933481,0.0,0.0,0.5684030094451549,0.14210075236128872,low,True,False,0.2101532534939789
36,29,1.2413793103448276,0.19444444444444445,1.403619645776955,5.030133154806812,0.17064459481105543,0.0,1.0,1.0,0.6,medium,True,False,0.5486111111111112
36,12,3.0,0.6666666666666666,0.5667419667071402,2.320928414748731,0.22283590573062761,0.358974358974359,0.4223226222761869,1.0,0.541402661386409,medium,True,False,0.7564102564102564
36,4,9.0,0.8888888888888888,0.053589739913760925,1.2004801858920744,0.2536050226469695,1.0,0.0,0.2004801858920744,0.4501200464730186,medium,True,False,0.5223422686952408
36,14,2.5714285714285716,0.6111111111111112,0.81757092744084,3.928571428571428,0.21251678865345802,0.26739926739926745,0.7567612365877867,1.0,0.6218261397654323,medium,True,False,0.7196275946275946
36,3,12.0,0.9166666666666666,0.12398999756034088,1.45,0.27774034507526546,1.0,0.0,0.44999999999999996,0.5125,medium,True,False,0.5752405706990048
36,1,36.0,0.9722222222222222,,,0.3142857142857146,,,,,manual_review,False,False,0.4930555555555556
36,12,3.0,0.6666666666666666,0.4596094365153642,2.0,0.2983446520086339,0.358974358974359,0.27947924868715224,1.0,0.49140748063024686,medium,True,False,0.7247534194470941
36,14,2.5714285714285716,0.6111111111111112,0.7691144118937028,1.9183793926202959,0.13844516071042323,0.26739926739926745,0.6921525491916037,0.9183793926202959,0.5788079473318423,medium,True,False,0.7196275946275946
36,6,6.0,0.8333333333333334,0.8423970232701022,2.650165043887117,0.26096384312612597,1.0,0.7898626976934696,1.0,0.9264519441927144,high,True,False,0.9583333333333334
36,2,18.0,0.9444444444444444,,,0.2941176470588236,,,,,manual_review,False,False,0.4861111111111111
36,8,4.5,0.7777777777777778,0.9973585442832181,5.462499999999999,0.30541544592404024,0.6794871794871795,0.9964780590442909,1.0,0.8705621924603737,high,True,False,0.8643162393162394
36,1,36.0,0.9722222222222222,,,0.31428571428571395,,,,,manual_review,False,False,0.4930555555555556
36,17,2.1176470588235294,0.5277777777777778,0.2892419480284936,2.491465751449137,0.188568869158372,0.17043740573152338,0.05232259737132483,1.0,0.3364878713725731,medium,True,False,0.46543082507367284
36,30,1.2,0.16666666666666666,0.623543887583014,2.542783598672501,0.13979672836032797,0.0,0.4980585167773521,1.0,0.4243204808720732,medium,True,False,0.5416666666666667
36,21,1.7142857142857142,0.4166666666666667,0.48932338781066853,1.9520593568020106,0.1403812514604027,0.08424908424908423,0.3190978504142247,0.9520593568020106,0.383398720545115,medium,True,False,0.6083193328883234
36,11,3.272727272727273,0.6944444444444444,0.38613531616392566,3.2472525594566726,0.21129369178217072,0.41724941724941733,0.18151375488523422,1.0,0.4804295811095989,medium,True,False,0.6697310864275546
36,2,18.0,0.9444444444444444,,,0.31104043434478656,,,,,manual_review,False,False,0.9477916295399847
36,6,6.0,0.8333333333333334,0.6252394693172653,3.0017152437702155,0.2512941410478148,1.0,0.5003192924230203,1.0,0.8251117523480571,high,True,False,0.9583333333333334
36,27,1.3333333333333333,0.25,1.0933319579522418,3.2070366875481637,0.02617239194854193,0.00284900284900282,1.0,1.0,0.6011396011396011,medium,True,False,0.5632122507122508
36,19,1.894736842105263,0.4722222222222222,0.6433017732982846,3.6496999502181993,0.20489814119752592,0.12280701754385961,0.5244023643977128,1.0,0.4826636345567433,medium,True,False,0.6487573099415205
36,2,18.0,0.9444444444444444,,,0.2941176470588235,,,,,manual_review,False,False,0.4861111111111111
36,9,4.0,0.75,0.3559274935900036,2.6299600219726558,0.1770413290223154,0.5726495726495726,0.14123665812000477,1.0,0.5284926594018307,medium,True,False,0.6910035323186469
36,21,1.7142857142857142,0.4166666666666667,2.8017871539908636,8.0,0.40271355251791263,0.08424908424908423,1.0,1.0,0.6336996336996337,medium,True,False,0.6252289377289377
36,11,3.272727272727273,0.6944444444444444,0.8290551629522775,4.0,0.2918848460921154,0.41724941724941733,0.7720735506030367,1.0,0.6871255096108297,high,True,False,0.7779234654234655
36,1,36.0,0.9722222222222222,,,0.33333333333333337,,,,,manual_review,False,False,0.4930555555555556
36,35,1.0285714285714285,0.027777777777777776,0.5743386696760959,2.441601126092754,0.15646271799950573,0.0,0.4324515595681279,1.0,0.40135804584884477,medium,True,False,0.5069444444444444
36,36,1.0,0.0,0.027913759377630618,1.3290941774774068,0.4357373547735196,0.0,0.0,0.32909417747740677,0.08227354436935169,low,True,False,0.11955077296497357
36,16,2.25,0.5555555555555556,2.6152416918431376,10.436454528519118,0.25889474926497347,0.1987179487179487,1.0,1.0,0.6794871794871795,high,True,False,0.6885683760683761
36,15,2.4,0.5833333333333334,0.41897843365823606,3.001807223670298,0.2774041424517477,0.23076923076923075,0.2253045782109814,1.0,0.4211642946815358,medium,True,False,0.6295448427529703
36,20,1.8,0.4444444444444444,0.6935704485025388,3.8259564768047842,0.20202040339434124,0.10256410256410256,0.5914272646700517,1.0,0.49802518366015913,medium,True,False,0.6367521367521367
36,6,6.0,0.8333333333333334,0.20571756073707634,1.5485869476024625,0.22274911554038324,1.0,0.0,0.5485869476024625,0.5371467369006157,medium,True,False,0.5794826616185522
36,19,1.894736842105263,0.4722222222222222,0.9940518419708488,5.1329332669576,0.22679960827572787,0.12280701754385961,0.9920691226277984,1.0,0.6463469999372733,medium,True,False,0.6487573099415205
36,1,36.0,0.9722222222222222,,,0.31428571428571395,,,,,manual_review,False,False,0.4930555555555556
36,5,7.2,0.8611111111111112,2.235434007134364,17.799999999999997,0.3312971389391012,1.0,1.0,1.0,1.0,high,True,False,0.9652777777777778
36,18,2.0,0.5,3.803040200740899,38.97430339113773,0.2633098808266725,0.14529914529914528,1.0,1.0,0.6581196581196581,medium,True,False,0.6613247863247863
36,3,12.0,0.9166666666666666,0.9795918367346941,4.6,0.30332889480692427,1.0,0.9727891156462588,1.0,0.9904761904761905,high,True,False,0.9791666666666666
36,7,5.142857142857143,0.8055555555555556,0.1240193131307415,1.526140532622466,0.1911734195568371,0.816849816849817,0.0,0.526140532622466,0.4582750598955433,medium,True,False,0.5690840937894885
36,7,5.142857142857143,0.8055555555555556,1.1956538320504122,4.094515467965435,0.27488414030083164,0.816849816849817,1.0,1.0,0.9267399267399268,high,True,False,0.9056013431013432
36,1,36.0,0.9722222222222222,,,0.3142857142857143,,,,,manual_review,False,False,0.4930555555555556
36,3,12.0,0.9166666666666666,0.6093750000000002,2.3499999999999996,0.2913385826771653,1.0,0.47916666666666696,1.0,0.8177083333333335,high,True,False,0.9479166666666666
36,3,12.0,0.9166666666666666,0.19917905624878965,1.5213519132150315,0.2803956875156376,1.0,0.0,0.5213519132150315,0.5303379783037578,medium,True,False,0.5980433183298015
36,13,2.769230769230769,0.6388888888888888,0.04610482620238118,1.2161017098170357,0.03482466015296648,0.30966469428007887,0.0,0.2161017098170357,0.17789130516629048,low,True,False,0.33171971898891384
36,16,2.25,0.5555555555555556,3.059483898820142,63.59953343631144,0.3938372652228407,0.1987179487179487,1.0,1.0,0.6794871794871795,high,True,False,0.6885683760683761
36,8,4.5,0.7777777777777778,0.2655857637172516,1.6272727272727272,0.1866760040191211,0.6794871794871795,0.02078101828966883,0.6272727272727272,0.43588641001443773,medium,True,False,0.6011396451491607
36,1,36.0,0.9722222222222222,,,0.31428571428571395,,,,,manual_review,False,False,0.4930555555555556
36,12,3.0,0.6666666666666666,0.8035962962058097,3.0888888888888886,0.4825465927326459,0.358974358974359,0.7381283949410796,1.0,0.6519346818191215,medium,True,False,0.7564102564102564
36,1,36.0,0.9722222222222222,,,0.3142857142857143,,,,,manual_review,False,False,0.4930555555555556
36,9,4.0,0.75,0.8445435928931481,3.001200464730185,0.233749466092397,0.5726495726495726,0.7927247905241974,1.0,0.7565135057432981,high,True,False,0.8306623931623931
36,18,2.0,0.5,0.32103599617370165,1.9499999999999986,0.1446808695256978,0.14529914529914528,0.09471466156493553,0.9499999999999986,0.32876978966738524,low,True,False,0.4853206156723922
36,29,1.2413793103448276,0.19444444444444445,1.2161426538784263,4.797400188446044,0.20669362307829342,0.0,1.0,1.0,0.6,medium,True,False,0.5486111111111112
36,13,2.769230769230769,0.6388888888888888,0.6461988304093567,2.599999999999998,0.15141700404858327,0.30966469428007887,0.5282651072124755,1.0,0.558758665236398,medium,True,False,0.7371383957922419
36,2,18.0,0.9444444444444444,,,0.3023255813953485,,,,,manual_review,False,False,0.8611111111111112
36,1,36.0,0.9722222222222222,,,0.3142857142857145,,,,,manual_review,False,False,0.4930555555555556
36,3,12.0,0.9166666666666666,0.3255483773396694,1.2676938256856234,0.2843295328865034,1.0,0.10073116978622587,0.2676938256856234,0.502179365846585,medium,True,False,0.6790122213473745
36,36,1.0,0.0,0.1969749462874551,1.9283850816733512,0.5158249184596796,0.0,0.0,0.9283850816733512,0.2320962704183378,low,True,False,0.231235836367435
36,12,3.0,0.6666666666666666,0.4189571172311006,1.9388462997480065,0.12183627313492118,0.358974358974359,0.2252761563081341,0.9388462997480065,0.45714797323459216,medium,True,False,0.6816349293133563
36,30,1.2,0.16666666666666666,0.11424499502034838,1.4794086297487752,0.37062887945868983,0.0,0.0,0.4794086297487752,0.1198521574371938,low,True,False,0.21742736156548445
36,13,2.769230769230769,0.6388888888888888,0.5163995221550453,3.9268527734869068,0.27826720008407213,0.30966469428007887,0.35519936287339365,1.0,0.49818565471771936,medium,True,False,0.7371383957922419
36,2,18.0,0.9444444444444444,,,0.29442912300055146,,,,,manual_review,False,False,0.5078502415458936
36,15,2.4,0.5833333333333334,0.9620991253644315,5.899999999999997,0.19402985074626877,0.23076923076923075,0.9494655004859087,1.0,0.6746206174777604,high,True,False,0.7035256410256411
36,16,2.25,0.5555555555555556,0.3896290074262473,1.721085572861333,0.0337430729239514,0.1987179487179487,0.18617200990166305,0.721085572861333,0.3249187761680948,low,True,False,0.5797630925700139
36,15,2.4,0.5833333333333334,0.11185972959381323,1.6142396228348874,0.20820771964353413,0.23076923076923075,0.0,0.6142396228348874,0.24586759801641417,low,True,False,0.35357729408779015
36,1,36.0,0.9722222222222222,,,0.3142857142857143,,,,,manual_review,False,False,0.4930555555555556
36,21,1.7142857142857142,0.4166666666666667,0.26510201183431953,1.75,0.17446745293530241,0.08424908424908423,0.020136015779092704,0.75,0.22824723922231613,low,True,False,0.3648063539025077
36,1,36.0,0.9722222222222222,,,0.31428571428571395,,,,,manual_review,False,False,0.4930555555555556
36,11,3.272727272727273,0.6944444444444444,0.8578307740257151,3.6665000915527344,0.5618741709977781,0.41724941724941733,0.8104410320342867,1.0,0.7005541281117673,high,True,False,0.7779234654234655
36,30,1.2,0.16666666666666666,0.10354653890519407,1.5954910114615806,0.13255905300130066,0.0,0.0,0.5954910114615806,0.14887275286539514,low,True,False,0.21504271902577768
36,15,2.4,0.5833333333333334,0.2949183181598239,1.7095680724310898,0.05951320473797317,0.23076923076923075,0.059891090879765185,0.7095680724310898,0.29066159222338256,low,True,False,0.5003155557754576
36,1,36.0,0.9722222222222222,,,0.3142857142857143,,,,,manual_review,False,False,0.4930555555555556
36,4,9.0,0.8888888888888888,0.9723649048853684,1.977008229190372,0.2875566755614919,1.0,0.9631532065138245,0.9770082291903719,0.9813556795774316,high,True,False,0.9537695652036502
36,7,5.142857142857143,0.8055555555555556,0.4084101067787687,2.188599952061971,0.5055140528328801,0.816849816849817,0.21121347570502494,1.0,0.6506646432366855,medium,True,False,0.781152731881912
36,1,36.0,0.9722222222222222,,,0.31428571428571406,,,,,manual_review,False,False,0.4930555555555556
36,3,12.0,0.9166666666666666,0.5814085184093783,1.0,0.2907382758342555,1.0,0.4418780245458378,0.0,0.5546573085910432,medium,True,False,0.8392242764301994
36,12,3.0,0.6666666666666666,0.41251146689133206,2.768612575531005,0.30558763343763784,0.358974358974359,0.2166819558551094,1.0,0.4694284281390319,medium,True,False,0.6756930344220606
36,17,2.1176470588235294,0.5277777777777778,0.1931883000857006,1.8533777060005234,0.05615508362026278,0.17043740573152338,0.0,0.8533777060005234,0.2815193887927402,low,True,False,0.4089473705787053
36,1,36.0,0.9722222222222222,,,0.31428571428571395,,,,,manual_review,False,False,0.4930555555555556
36,6,6.0,0.8333333333333334,0.5892984542211652,2.5,0.2494388747568459,1.0,0.4523979389615536,1.0,0.8083392786365438,high,True,False,0.9583333333333334
36,6,6.0,0.8333333333333334,0.4912713215871597,2.8744999170303345,0.3120034366629507,1.0,0.3216950954495463,1.0,0.7625932834073412,high,True,False,0.9583333333333334
36,36,1.0,0.0,0.15684336636122032,1.6811889040827683,0.8753684784617805,0.0,0.0,0.6811889040827683,0.17029722602069208,low,True,True,0.1765613907397916
36,24,1.5,0.3333333333333333,0.9912160753064838,3.9949095638265515,0.21854538173079618,0.03846153846153845,0.9882881004086451,1.0,0.6112854505276412,medium,True,False,0.592948717948718
36,4,9.0,0.8888888888888888,1.6934523443110698,6.676363636363634,0.2990235492473704,1.0,1.0,1.0,1.0,high,True,False,0.9722222222222222
36,3,12.0,0.9166666666666666,0.8698224852071008,4.1499999999999995,0.29621087314662287,1.0,0.8264299802761345,1.0,0.939250493096647,high,True,False,0.9791666666666666
36,5,7.2,0.8611111111111112,0.4340826896604225,3.1351464381946244,0.25670776660012795,1.0,0.2454435862138967,1.0,0.7359052551748639,high,True,False,0.8895570046008052
36,1,36.0,0.9722222222222222,,,0.31428571428571395,,,,,manual_review,False,False,0.4930555555555556
36,6,6.0,0.8333333333333334,0.6752696279476619,2.933199977874756,0.25374415490557345,1.0,0.5670261705968825,1.0,0.8484591597089088,high,True,False,0.9583333333333334
36,15,2.4,0.5833333333333334,0.610094451003542,4.299999999999999,0.24722189030947528,0.23076923076923075,0.4801259346713893,1.0,0.5103517694426786,medium,True,False,0.7035256410256411
36,8,4.5,0.7777777777777778,0.85388001595662,4.299999999999999,0.2669872070924273,0.6794871794871795,0.8051733546088267,1.0,0.8036055459079612,high,True,False,0.8643162393162394
36,1,36.0,0.9722222222222222,,,0.31428571428571395,,,,,manual_review,False,False,0.4930555555555556
36,17,2.1176470588235294,0.5277777777777778,2.1560273636557743,15.759999999999994,0.2179424829855332,0.17043740573152338,1.0,1.0,0.6681749622926093,high,True,False,0.6745537958773253
36,1,36.0,0.9722222222222222,,,0.31428571428571395,,,,,manual_review,False,False,0.4930555555555556
36,10,3.6,0.7222222222222222,1.0587084652935423,4.499699950218197,0.2445841503792222,0.4871794871794873,1.0,1.0,0.7948717948717949,high,True,False,0.8023504273504274
36,6,6.0,0.8333333333333334,0.4786749386111844,1.875,0.25814085196835646,1.0,0.30489991814824585,0.875,0.725464971351886,high,True,False,0.9465363943866504
36,13,2.769230769230769,0.6388888888888888,0.8309206301545039,2.9454545454545453,0.1777146093132692,0.30966469428007887,0.7745608402060052,1.0,0.6449621717841334,medium,True,False,0.7371383957922419
36,1,36.0,0.9722222222222222,,,0.31428571428571395,,,,,manual_review,False,False,0.4930555555555556
36,1,36.0,0.9722222222222222,,,0.3142857142857144,,,,,manual_review,False,False,0.4930555555555556
36,16,2.25,0.5555555555555556,1.0795387486327317,4.3228987036961115,0.331918624297598,0.1987179487179487,1.0,1.0,0.6794871794871795,high,True,False,0.6885683760683761
36,36,1.0,0.0,0.09765341802964249,1.5351701682997818,0.39482107318089277,0.0,0.0,0.5351701682997818,0.13379254207494545,low,True,False,0.23440477521401382
36,20,1.8,0.4444444444444444,0.8051101358366314,3.6824743036655057,0.12617425913982672,0.10256410256410256,0.7401468477821752,1.0,0.5500770377494024,medium,True,False,0.6367521367521367
36,36,1.0,0.0,0.6905303708849877,2.7884615384615383,0.14465129650403474,0.0,0.5873738278466503,1.0,0.45558083974632757,medium,True,False,0.5
36,22,1.6363636363636365,0.3888888888888889,1.8665116262331736,13.631723669732326,0.5224860014563628,0.06759906759906761,1.0,1.0,0.627039627039627,medium,True,False,0.6141219891219891
36,36,1.0,0.0,0.024252050299352037,1.2079577494890243,0.6815159079696107,0.0,0.0,0.20795774948902435,0.051989437372256087,low,True,True,0.07612780366434124
36,36,1.0,0.0,0.3410123386635303,2.584243779287688,0.40439825156968,0.0,0.12134978488470709,1.0,0.29247242470964746,low,True,False,0.3448045194411774
36,25,1.44,0.3055555555555556,0.5221135998432456,2.1757448111007465,0.1615333442917164,0.02564102564102562,0.3628181331243274,1.0,0.3872427568499248,medium,True,False,0.5827991452991452
36,11,3.272727272727273,0.6944444444444444,1.6310598193646633,6.5,0.2774584245506708,0.41724941724941733,1.0,1.0,0.7668997668997669,high,True,False,0.7779234654234655
36,7,5.142857142857143,0.8055555555555556,0.5377124845058696,2.466199922561645,0.34138215512737324,0.816849816849817,0.38361664600782613,1.0,0.7110057528426659,high,True,False,0.9056013431013432
36,15,2.4,0.5833333333333334,0.5613726647183835,2.612450027465818,0.22717081979687748,0.23076923076923075,0.41516355295784474,1.0,0.48761493584293797,medium,True,False,0.7035256410256411
36,26,1.3846153846153846,0.2777777777777778,1.159508013915133,5.000666707235023,0.3339074307716057,0.013806706114398402,1.0,1.0,0.6055226824457594,medium,True,False,0.5728961209730441
36,22,1.6363636363636365,0.3888888888888889,0.862485412535308,2.320796798426551,0.14285780440930318,0.06759906759906761,0.816647216713744,1.0,0.5628661528894374,medium,True,False,0.6141219891219891
36,3,12.0,0.9166666666666666,0.0,1.0,0.2727272727272728,1.0,0.0,0.0,0.4,medium,True,False,0.47916666666666663
36,2,18.0,0.9444444444444444,,,0.311276164753545,,,,,manual_review,False,False,0.9503968253968255
36,8,4.5,0.7777777777777778,0.09876543209876545,1.6499999999999995,0.4666666666666667,0.6794871794871795,0.0,0.6499999999999995,0.4342948717948717,medium,True,False,0.5587606837606838
36,2,18.0,0.9444444444444444,,,0.312373535563075,,,,,manual_review,False,False,0.9628552971576227
36,2,18.0,0.9444444444444444,,,0.3023255813953485,,,,,manual_review,False,False,0.8611111111111112
36,8,4.5,0.7777777777777778,0.20064847026045746,1.3249999999999997,0.3277088659855145,0.6794871794871795,0.0,0.32499999999999973,0.35304487179487176,medium,True,False,0.5533620461530343
36,27,1.3333333333333333,0.25,0.8362165762233712,4.54150350581538,0.121148690361219,0.00284900284900282,0.7816221016311616,1.0,0.5247073367105077,medium,True,False,0.5632122507122508
36,36,1.0,0.0,0.233198411216775,1.852775901010205,0.27485052963285617,0.0,0.0,0.852775901010205,0.21319397525255124,low,True,False,0.25
36,35,1.0285714285714285,0.027777777777777776,0.3778366878800679,2.4266115948527998,0.29954489472506685,0.0,0.1704489171734239,1.0,0.30965712101069837,low,True,False,0.3901076609861819
